episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
1660,1.0,-1.8983568393727024,-5.964600111252196,-8.714267453668413,3.333333333333332,4.0,14,0.0,False,True,0.2916645268518661,0,48.06927451701628,12012.607,prepare,0.0
1660,2.0,-1.8985742136795398,-5.964690639760859,-8.77375031288491,0.0,1.3333333333333333,9,0.001,False,True,0.29124633439275316,0,48.06927451701628,12012.674,in_progress,0.0
1660,3.0,-1.8894552686833497,-5.965037159163597,-8.547404062190523,-3.333333333333335,1.3333333333333333,6,0.001,False,True,0.3101047303423731,0,48.06927451701628,12012.741,in_progress,0.0
1660,4.0,-1.8694444021045074,-5.9666108527075234,-8.241217140286048,3.333333333333332,4.0,14,3.9618983163879022,False,True,0.3517461889963674,1,48.06927451701628,12012.812,in_progress,0.0
1660,5.0,-1.8308678053702452,-5.971031075922296,-7.937001181029578,-6.666666666666668,4.0,5,3.9588078818187835,False,True,0.4324618190337171,1,48.06927451701628,12012.873,in_progress,0.0
1660,6.0,-1.7852245931943522,-5.978523546010723,-8.194596195082557,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.5286812065636742,1,48.06927451701628,12012.929,in_progress,0.0
1660,7.0,-1.7214470414798249,-5.985778533835287,-7.667971110634168,0.0,4.0,11,3.9541098311147307,False,True,0.6620602979527866,1,48.06927451701628,12013.012,in_progress,0.0
1660,8.0,-1.6528782526678802,-5.991836816472835,-6.945721643974388,10.0,1.3333333333333333,18,0.001,False,True,0.8049230253412093,1,48.06927451701628,12013.073,in_progress,0.0
1660,9.0,-1.5645529937136977,-5.9881721496228275,-3.93243966194214,-10.0,4.0,2,3.9124461638379135,False,True,0.9852197788943947,2,48.06927451701628,12013.145,in_progress,0.0
1660,10.0,-1.4767434995050135,-5.981297536921595,-0.9738383540789913,-3.333333333333335,1.3333333333333333,6,0.001,False,True,1.163413180888471,2,48.06927451701628,12013.216,in_progress,0.0
1660,11.0,-1.3843960553187293,-5.991479588560746,-2.5154764362654602,-3.333333333333335,4.0,8,3.865553930641001,False,True,1.3559834355822107,2,48.06927451701628,12013.263,in_progress,0.0
1660,12.0,-1.2338088575524055,-6.0231602778431785,-7.64787662045437,-10.0,2.6666666666666665,1,2.05125164301211,False,True,1.6757736681040432,3,48.06927451701628,12013.34,in_progress,0.0
1660,13.0,-1.182478215784855,-6.039866572627701,-10.068703071646086,-10.0,4.0,2,3.0430990588982256,False,True,1.786754875849479,3,48.06927451701628,12013.403,in_progress,0.0
1660,14.0,-1.0642777194050497,-6.083932633857312,-14.923891598836214,10.0,4.0,20,3.089626119151643,False,True,2.0440569283280503,3,48.06927451701628,12013.475,in_progress,0.0
1660,15.0,-0.9328420634370067,-6.126955411784656,-16.54621960038781,10.0,2.6666666666666665,19,3.1183583494138105,False,True,2.3285082990316406,4,48.06927451701628,12013.542,in_progress,0.0
1660,16.0,-0.7921550693781518,-6.155837781968121,-14.15588742380019,-3.333333333333335,4.0,8,2.173830113624766,False,True,2.627115966379403,4,48.06927451701628,12013.611,in_progress,0.0
1660,17.0,-0.6287979157373247,-6.183367922765221,-11.440114093648473,10.0,1.3333333333333333,18,0.001,False,True,2.971745054263857,5,48.06927451701628,12013.673,in_progress,0.0
1660,18.0,-0.4745428000204116,-6.196455687921077,-7.290473444381672,0.0,4.0,11,1.9774332782384025,False,True,3.2927062879294464,5,48.06927451701628,12013.749,in_progress,0.0
1660,19.0,-0.3160701529244641,-6.20392675294454,-4.746079145142554,10.0,1.3333333333333333,18,0.001,False,True,3.6203213537709935,6,48.06927451701628,12013.814,in_progress,0.0
1660,20.0,-0.15997969119065802,-6.19963626465439,-0.9654328317329818,6.666666666666668,4.0,17,1.8994122807492488,False,True,3.9383062564400584,6,48.06927451701628,12013.874,in_progress,0.0
1660,21.0,0.010666512582855309,-6.184418417855907,2.656193538384778,-10.0,4.0,2,1.8298341598539205,False,True,4.282415955747773,7,48.06927451701628,12013.938,in_progress,0.0
1660,22.0,0.16013381542636668,-6.171726221813599,4.004341201101837,3.333333333333332,2.6666666666666665,13,3.7455726629964072,False,True,4.578978507675185,7,48.06927451701628,12014.004,in_progress,0.0
1660,23.0,0.341803837374244,-6.166378022513354,2.617577978633981,-6.666666666666668,4.0,5,1.7301793863832176,False,True,4.947793654167394,8,48.06927451701628,12014.076,in_progress,0.0
1660,24.0,0.5177503904369896,-6.17071940703602,0.19390355141828788,-10.0,1.3333333333333333,0,0.001,False,True,5.298578029452228,8,48.06927451701628,12014.149,in_progress,0.0
1660,25.0,0.6900299325966766,-6.187178614898663,-3.779093535004864,-10.0,4.0,2,1.7279326532031358,False,True,5.655971571090306,9,48.06927451701628,12014.21,in_progress,0.0
1660,26.0,0.8601166085981778,-6.2130909453204115,-7.485056380978885,0.0,1.3333333333333333,9,1.7822852314621467,False,True,6.002679531562941,10,48.06927451701628,12014.277,in_progress,0.0
1660,27.0,1.0449359653428256,-6.25888471552008,-14.040387192366712,0.0,1.3333333333333333,9,1.870327424308559,False,True,6.39071067112702,10,48.06927451701628,12014.34,in_progress,0.0
1660,28.0,1.1994472578287652,-6.311478067258579,-19.89092456940038,-6.666666666666668,2.6666666666666665,4,3.285594065109634,False,True,6.729301668595973,11,48.06927451701628,12014.394,in_progress,0.0
1660,29.0,1.3368190171918126,-6.371244340209427,-24.56211251301126,6.666666666666668,1.3333333333333333,15,1.977425865266565,False,True,7.05354659456618,11,48.06927451701628,12014.476,in_progress,0.0
1660,30.0,1.4655703366770936,-6.4274640845848126,-27.407616385716338,10.0,1.3333333333333333,18,0.001,False,True,7.34016796315274,12,48.06927451701628,12014.543,in_progress,0.0
1660,31.0,1.5841475638487128,-6.474522277891281,-27.116033558097023,3.333333333333332,4.0,14,0.001,False,True,7.653431834486097,12,48.06927451701628,12014.597,in_progress,0.0
1660,32.0,1.7077828519381633,-6.522462360664454,-24.62640938290046,-6.666666666666668,4.0,5,0.001,False,True,7.915725853295124,13,48.06927451701628,12014.677,in_progress,0.0
