0.003066137433052063, -3.352921962738037, 0.2597529888153076, -2.885345935821533, -0.2536207139492035, -3.820497989654541, ,
0.26724113058298826, -3.4979465007781982, 0.5239288210868835, -3.0303709506988525, 0.01055344007909298, -3.965522050857544, ,
0.5314155369997025, -3.6429725885391235, 0.7881069779396057, -3.1753990650177, 0.2747240960597992, -4.110546112060547, ,
0.7955881655216217, -3.7880018949508667, 1.0522849559783936, -3.3204309940338135, 0.5388913750648499, -4.25557279586792, ,
1.0597597062587738, -3.9330344200134277, 1.3164620399475098, -3.4654669761657715, 0.8030573725700378, -4.400601863861084, ,
1.3239295482635498, -4.0780699253082275, 1.580625057220459, -3.6104989051818848, 1.0672340393066437, -4.545640945434572, ,
1.588104486465454, -4.223094463348389, 1.8447740077972412, -3.7555088996887207, 1.3314349651336628, -4.690680027008054, ,
1.8522890210151703, -4.3680999279022235, 2.1089260578155518, -3.900496006011963, 1.5956519842147858, -4.835703849792482, ,
2.1164824962616, -4.51308584213257, 2.3730950355529785, -4.045468807220459, 1.8598699569702148, -4.980702877044678, ,
2.380680561065674, -4.6580634117126465, 2.6373610496520996, -4.190484046936035, 2.1240000724792454, -5.125642776489256, ,
2.6448360681533813, -4.803128480911255, 2.9016880989074707, -4.3356428146362305, 2.387984037399292, -5.270614147186279, ,
2.9089385271072388, -4.948306083679199, 3.165982007980344, -4.480926036834715, 2.651895046234131, -5.415686130523682, ,
3.1729865074157715, -5.093594074249268, 3.4300830364227326, -4.626243114471437, 2.9158899784088135, -5.5609450340271, ,
3.437059521675108, -5.238832473754882, 3.6935930252075195, -4.771172046661377, 3.1805260181427033, -5.7064929008483904, ,
3.701422095298767, -5.383466005325317, 3.956875085830684, -4.915215015411374, 3.4459691047668457, -5.851716995239258, ,
3.966096997261044, -5.527447462081907, 4.220427989959717, -5.058586120605469, 3.711766004562378, -5.99630880355835, ,
4.231084942817688, -5.670778512954712, 4.48586988449097, -5.202163219451906, 3.976300001144409, -6.1393938064575195, ,
4.495507478713989, -5.815287113189697, 4.754547119140625, -5.349009990692139, 4.236467838287351, -6.281564235687254, ,
4.758118629455566, -5.963572978973389, 5.023612022399902, -5.500939846038818, 4.4926252365112305, -6.426206111907959, ,
5.018908977508545, -6.11565637588501, 5.290522098541255, -5.656589984893796, 4.74729585647583, -6.574722766876221, ,
5.278042316436768, -6.271195411682129, 5.541545867919922, -5.807426929473877, 5.014538764953613, -6.734963893890381, ,
5.543424367904663, -6.413702964782715, 5.777095794677734, -5.934209823608398, 5.309752941131592, -6.893196105957031, ,
5.819048881530762, -6.53485107421875, 6.012087821960453, -6.037607192993165, 5.626009941101074, -7.032094955444336, ,
6.1037514209747314, -6.631255149841309, 6.242692947387699, -6.116269111633302, 5.964809894561768, -7.146241188049316, ,
6.398859024047855, -6.691245079040527, 6.454680919647217, -6.160774230957031, 6.343037128448486, -7.221715927124023, ,
6.6995589733123735, -6.693994045257568, 6.659330844879147, -6.162113189697266, 6.7397871017456055, -7.225874900817871, ,
6.995975494384769, -6.646121978759765, 6.866261959075928, -6.128734111785889, 7.1256890296936035, -7.163509845733643, ,
7.280381202697754, -6.548333644866943, 7.0534892082214355, -6.065596103668213, 7.507273197174072, -7.031071186065674, ,
7.537122488021847, -6.39178252220154, 7.240170001983639, -5.948686122894289, 7.834074974060059, -6.834878921508789, ,
7.779831409454346, -6.21359395980835, 7.43021297454834, -5.810750961303711, 8.129449844360352, -6.616436958312988, ,
7.990619659423828, -5.998169898986816, 7.593236923217771, -5.642356872558596, 8.388002395629883, -6.353982925415039, ,
8.18110704421997, -5.765482664108276, 7.75712776184082, -5.44182014465332, 8.605086326599121, -6.089145183563232, ,
