episode,steps,X,Y,yaw,steer,throttle,action,reward,done,all_wheels_on_track,progress,closest_waypoint,track_len,tstamp,episode_status,pause_duration
1240,1.0,-1.898434753062958,-5.964626790040864,-8.730345956975198,6.666666666666668,1.3333333333333333,15,0.0,False,True,0.2915128029583598,0,48.06927451701628,7895.316,prepare,0.0
1240,2.0,-1.8985742136799826,-5.96469063976079,-8.77375031288491,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.2912463343927538,0,48.06927451701628,7895.372,in_progress,0.0
1240,3.0,-1.8890167302727943,-5.965688904558069,-8.653930352540431,3.333333333333332,1.3333333333333333,12,0.001,False,True,0.3112131712886861,0,48.06927451701628,7895.449,in_progress,0.0
1240,4.0,-1.8668496470940068,-5.966750981049055,-8.10355353389532,-3.333333333333335,1.3333333333333333,6,0.001,False,True,0.35712543878260344,1,48.06927451701628,7895.517,in_progress,0.0
1240,5.0,-1.823811977691109,-5.975303508295313,-8.687874516739386,6.666666666666668,2.6666666666666665,16,0.001,False,True,0.44832423900406876,1,48.06927451701628,7895.58,in_progress,0.0
1240,6.0,-1.7728183644259354,-5.982965444094292,-8.662178684820018,10.0,4.0,20,3.963940517754736,False,True,0.5555977600503373,1,48.06927451701628,7895.648,in_progress,0.0
1240,7.0,-1.704579462200746,-5.983735385289519,-6.443572637350089,0.0,4.0,11,3.9453710126521653,False,True,0.6960550664119709,1,48.06927451701628,7895.706,in_progress,0.0
1240,8.0,-1.6287594732530006,-5.985777868282117,-5.097231426114871,-6.666666666666668,4.0,5,3.9268768643186944,False,True,0.8525117865170767,1,48.06927451701628,7895.776,in_progress,0.0
1240,9.0,-1.5389171964926702,-5.99800859490531,-6.053278569478815,-6.666666666666668,4.0,5,3.923127538908052,False,True,1.0410933545894343,2,48.06927451701628,7895.85,in_progress,0.0
1240,10.0,-1.4218541149931192,-6.019990104561186,-8.096035052103236,-6.666666666666668,1.3333333333333333,3,0.001,False,True,1.2885993292757107,2,48.06927451701628,7895.911,in_progress,0.0
1240,11.0,-1.3160045876301472,-6.046101100670362,-11.049618102850374,-6.666666666666668,1.3333333333333333,3,0.001,False,True,1.5146678429301321,2,48.06927451701628,7895.983,in_progress,0.0
1240,12.0,-1.216433533237013,-6.075279267714954,-13.090248328777182,6.666666666666668,2.6666666666666665,16,2.1426046057517407,False,True,1.7288698326463081,3,48.06927451701628,7896.042,in_progress,0.0
1240,13.0,-1.1138487218524986,-6.101303140295094,-13.536455330587184,6.666666666666668,1.3333333333333333,15,0.001,False,True,1.9483108631836543,3,48.06927451701628,7896.118,in_progress,0.0
1240,14.0,-1.0073542104196063,-6.118421672171827,-11.861794058699575,0.0,2.6666666666666665,10,2.1604654017752636,False,True,2.1726940756198028,3,48.06927451701628,7896.181,in_progress,0.0
